19,Scared of the Dark (feat. XXXTENTACION)/Lil Wayne,"['haimond', 'OsvaldoMusicas', 'suicidxbladxs']"
19,Service for a Vacant Coffin/Autopsy,['suicidxbladxs']
19,Sixteen Years/Chapterhouse,"['Jackson_Joe', 'suicidxbladxs']"
19,Smack That/Akon,"['Marcelosgc1', 'PbzSmith', 'suicidxbladxs']"
19,Smile (From United Artists Film Modern Times)/Jimmy Durante,"['Marcelosgc1', 'suicidxbladxs']"
19,Somente Só/zimbra,"['Marcelosgc1', 'OsvaldoMusicas', 'PbzSmith']"
19,Something About Us/Daft Punk,"['Marcelosgc1', 'suicidxbladxs']"
19,Sorri Sou Rei (feat. Claudia Leitte)/Natiruts,"['Jackson_Joe', 'Marcelosgc1', 'suicidxbladxs']"
19,Stay on These Roads/a-ha,"['Jackson_Joe', 'suicidxbladxs']"
19,Step Back/GOT the beat,"['haimond', 'suicidxbladxs']"
19,Step On Me/The Cardigans,"['Marcelosgc1', 'suicidxbladxs']"
19,Super Urus/Lucki,"['Jackson_Joe', 'PbzSmith']"
19,TEENAGE CASUALTIES/NUMBER GIRL,"['Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
19,THANK GOD/Travis Scott,"['Jackson_Joe', 'PbzSmith']"
19,Tarde Demais - Ao Vivo/Dorgival Dantas,"['Marcelosgc1', 'PbzSmith', 'suicidxbladxs']"
19,The End of the World/Skeeter Davis,"['Jackson_Joe', 'Marcelosgc1', 'PbzSmith', 'suicidxbladxs']"
19,The End./My Chemical Romance,"['haimond', 'Jackson_Joe', 'Marcelosgc1']"
19,The New Workout Plan/Kanye West,"['Jackson_Joe', 'PbzSmith']"
19,The Passenger/Siouxsie and the Banshees,"['Jackson_Joe', 'Marcelosgc1']"
19,Time to make history/平田志穂子,"['haimond', 'OsvaldoMusicas', 'suicidxbladxs']"
19,Toca o Trompete/Felipe Amorim,"['Jackson_Joe', 'OsvaldoMusicas']"
19,Tyrant (feat. Jorja Smith)/Kali Uchis,['suicidxbladxs']
19,Until I Know/Panchiko,['suicidxbladxs']
19,Uptown Funk (feat. Bruno Mars)/Mark Ronson,"['Jackson_Joe', 'suicidxbladxs']"
19,Vivaldi: The Four Seasons Violin Concerto in G Minor Op. 8 No. 2 RV 315 Summer: III. Presto/Antonio Vivaldi,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
19,Vivos/BK,"['haimond', 'Marcelosgc1', 'PbzSmith']"
19,Walk/Pantera,"['OsvaldoMusicas', 'PbzSmith', 'suicidxbladxs']"
19,Who's Crying Now (2022 Remaster)/Journey,"['Jackson_Joe', 'Marcelosgc1', 'suicidxbladxs']"
19,Will Power/アトラスサウンドチーム,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
19,You're Not There/Lukas Graham,"['Marcelosgc1', 'suicidxbladxs']"
19,Zóio de Lula/Charlie Brown Jr.,"['Marcelosgc1', 'suicidxbladxs']"
19,all that/BROCKHAMPTON,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
19,bagatelle no.2/Teruyuki Nobuchika,"['Jackson_Joe', 'Marcelosgc1']"
19,bonfire/wave to earth,"['Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
19,brian is the most beautiful/memo boy,"['haimond', 'OsvaldoMusicas', 'suicidxbladxs']"
19,cinema paradiso/kurayamisaka,"['Jackson_Joe', 'suicidxbladxs']"
19,daisy./wave to earth,"['haimond', 'Jackson_Joe']"
19,hurt - Flip - Sped Up/Genrix,"['haimond', 'Jackson_Joe']"
19,thank u next/Ariana Grande,"['Jackson_Joe', 'Marcelosgc1']"
19,かなしい日々。/ミドリ,['PbzSmith']
19,タイムマシーン・ラヴ/流線形,['PbzSmith']
19,夕暮れ/Lamp,['PbzSmith']
19,春夏秋冬/Pedro,['PbzSmith']
19,러시안 룰렛 Russian Roulette/Red Velvet,['PbzSmith']
18,...Baby One More Time/Britney Spears,['PbzSmith']
18,4 Minute Warning/Radiohead,['PbzSmith']
18,A Lua e Eu/Cassiano,['PbzSmith']
18,A Vítima/Racionais MC's,['PbzSmith']
18,AMERICA HAS A PROBLEM (feat. Kendrick Lamar)/Beyoncé,['PbzSmith']
18,Absentee/Cass McCombs,['PbzSmith']
18,Afraid to Shoot Strangers - 2015 Remaster/Iron Maiden,['PbzSmith']
18,Africa/Toto,['PbzSmith']
18,Ai Ai Ai.../Vanessa da Mata,['PbzSmith']
18,All Eyez on Me (ft. Big Syke)/2Pac,['PbzSmith']
18,Alors on danse/Stromae,['PbzSmith']
18,Amigo Apaixonado - Ao Vivo/Victor & Leo,['PbzSmith']
18,Andante spianato et Grande Polonaise brillante in E flat Op. 22: Grande Polonaise/Frédéric Chopin,['PbzSmith']
18,Anos Luz/Matuê,['PbzSmith']
18,BLEACH/BROCKHAMPTON,['PbzSmith']
18,Bitches Brew/✝✝✝ (Crosses),['PbzSmith']
18,Black Dog - Remaster/Led Zeppelin,['PbzSmith']
18,Black Mamba/aespa,['PbzSmith']
18,Blast Off (feat. Pharrell Williams)/Gesaffelstein,['PbzSmith']
18,Bonesaw/Autopsy,['PbzSmith']
18,Boneyard/Impetigo,['PbzSmith']
18,Break/alex_g_offline,['PbzSmith']
18,California Dreamin'/The Mamas & the Papas,['PbzSmith']
18,Can You Hear the Music/Ludwig Göransson,"['OsvaldoMusicas', 'suicidxbladxs']"
18,Clocks/Coldplay,"['Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
18,Conquistadores/Running Wild,"['Jackson_Joe', 'OsvaldoMusicas']"
18,Cracc Era/Maxo Kream,"['Jackson_Joe', 'OsvaldoMusicas']"
18,Dam That River (2022 Remaster)/Alice in Chains,"['Jackson_Joe', 'Marcelosgc1']"
18,Dance Now (feat. Kenny Mason)/JID,['suicidxbladxs']
18,Day Tripper - Medley/Type O Negative,['suicidxbladxs']
18,Day of Suffering/Morbid Angel,['Jackson_Joe']
18,Die for You/Joji,['Jackson_Joe']
18,Dirty Deeds Done Dirt Cheap/AC/DC,['Jackson_Joe']
18,Disfarça E Chora/Cartola,['Jackson_Joe']
18,Disfigured/Cannibal Corpse,['Jackson_Joe']
18,Ecstacy (slowed)/SUICIDAL-IDOL,['Jackson_Joe']
18,Ela Vai Voltar (Todos Os Defeitos de uma Mulher Perfeita)/Charlie Brown Jr.,['Jackson_Joe']
18,Electric Fish/Ana Frango Elétrico,['Jackson_Joe']
18,End of Small Sanctuary/Akira Yamaoka,['Jackson_Joe']
18,Ezio's Family/Jesper Kyd,['Jackson_Joe']
18,Fade To Black - Remastered/Metallica,['Jackson_Joe']
18,Falador Passa Mal/Os Originais Do Samba,['Jackson_Joe']
18,Feijoada Completa/Chico Buarque,['Jackson_Joe']
18,Fireal/Deftones,"['haimond', 'suicidxbladxs']"
18,Fuga Nº II/Os Mutantes,"['Jackson_Joe', 'Marcelosgc1', 'suicidxbladxs']"
18,Funeral Inception/Suffocation,"['Marcelosgc1', 'suicidxbladxs']"
18,Futten 36℃/eastern youth,"['Jackson_Joe', 'suicidxbladxs']"
18,Geometric Headdress/Deftones,"['Jackson_Joe', 'suicidxbladxs']"
18,Get on the Floor/Michael Jackson,"['Jackson_Joe', 'suicidxbladxs']"
18,Give It To Me/Timbaland,"['Marcelosgc1', 'PbzSmith', 'suicidxbladxs']"
18,Happy Nation/Ace of Base,['OsvaldoMusicas']
18,Heartless/The Weeknd,['OsvaldoMusicas']
18,I Don't Care Nightcore/VIOLENT VIRA,['OsvaldoMusicas']
18,I FEEL LIKE I'M ME/Lancey Foux,['OsvaldoMusicas']
18,I Know - PR1SVX Edit/kanii,['OsvaldoMusicas']
18,I Was Never There/The Weeknd,['OsvaldoMusicas']
18,Immigrant Song - Remaster/Led Zeppelin,['OsvaldoMusicas']
18,Inhumane Harvest/Cannibal Corpse,['OsvaldoMusicas']
18,Invincible/Aminé,['OsvaldoMusicas']
18,Inútil - Ao Vivo/Ultraje A Rigor,['OsvaldoMusicas']
18,Island in the Sun/Weezer,['OsvaldoMusicas']
18,Isso/Titãs,['OsvaldoMusicas']
18,It Ain't Hard to Tell/Nas,"['Marcelosgc1', 'OsvaldoMusicas']"
18,It's a Mistake/Men at Work,"['Marcelosgc1', 'OsvaldoMusicas']"
18,Just Alright/東京酒吐座(Tokyo Shoegazer),"['Marcelosgc1', 'OsvaldoMusicas']"
18,Just disappear/たかやん,['suicidxbladxs']
18,Keyboard Sonata No. 49 in C-Sharp Minor Hob. XVI:36: I. Moderato/Franz Joseph Haydn,['suicidxbladxs']
18,Kill You Tonight/Type O Negative,['suicidxbladxs']
18,Killer Queen/Queen,"['PbzSmith', 'suicidxbladxs']"
18,Le Carnaval des Animaux R. 125: 7. Aquarium/Camille Saint-Saëns,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
18,Little Hammer/Pale Saints,"['Jackson_Joe', 'PbzSmith']"
18,Lobotomizing Gods/Autopsy,"['PbzSmith', 'suicidxbladxs']"
18,Lost Library/Omori,"['Jackson_Joe', 'OsvaldoMusicas']"
18,Maison Blanche - 2007 ver./Toshifumi Hinata,"['Jackson_Joe', 'OsvaldoMusicas']"
18,Meddle About/Chase Atlantic,"['Jackson_Joe', 'OsvaldoMusicas']"
18,Medo Bom/zimbra,['Marcelosgc1']
18,Melt/Siouxsie and the Banshees,['Marcelosgc1']
18,Meu Bem Querer/Djavan,['Marcelosgc1']
18,Mina Do Condomínio/Seu Jorge,['Marcelosgc1']
18,Monkey Wrench/Foo Fighters,['Marcelosgc1']
18,Monster II/Tauz,['Marcelosgc1']
18,Monstro/YUNG BUDA,['Marcelosgc1']
18,Ninguém/Rogério Skylab,['Marcelosgc1']
18,Nocturne in C-sharp minor B. 49/Frédéric Chopin,"['OsvaldoMusicas', 'suicidxbladxs']"
18,Nocturne/Claude Debussy,"['Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
18,Number One/SEGA Sound Team,"['Jackson_Joe', 'OsvaldoMusicas']"
18,O Segredo Além Do Jardim/YUNG BUDA,"['Jackson_Joe', 'suicidxbladxs']"
18,Omen/SIE Sound Team,"['Jackson_Joe', 'suicidxbladxs']"
18,Orangotango/Brandão85,"['haimond', 'PbzSmith', 'suicidxbladxs']"
18,Out of Touch/Daryl Hall & John Oates,"['haimond', 'PbzSmith', 'suicidxbladxs']"
18,POP/STARS/K/DA,"['OsvaldoMusicas', 'PbzSmith']"
18,Paranoid/Type O Negative,"['Marcelosgc1', 'suicidxbladxs']"
18,Pense em Mim/Leandro & Leonardo,"['haimond', 'OsvaldoMusicas']"
18,Piriguete/Mc papo,"['haimond', 'OsvaldoMusicas', 'suicidxbladxs']"
18,Proteção de Tela/Tarcísio Do Acordeon,['suicidxbladxs']
18,Purple Fanta/Têco,['suicidxbladxs']
18,ROCKSTAR (feat. Roddy Ricch)/DaBaby,['suicidxbladxs']
18,Rain When I Die (2022 Remaster)/Alice in Chains,"['haimond', 'Jackson_Joe', 'suicidxbladxs']"
18,Regras da Loja/Nill,"['haimond', 'Jackson_Joe', 'suicidxbladxs']"
18,Reincremation/Suffocation,"['haimond', 'suicidxbladxs']"
18,Rock and Roll - Remaster/Led Zeppelin,"['Jackson_Joe', 'PbzSmith']"
18,Runaway/Kanye West,"['Jackson_Joe', 'PbzSmith']"
18,Réu Confesso/Tim Maia,"['Jackson_Joe', 'PbzSmith']"
18,SPECIALZ/King Gnu,"['Jackson_Joe', 'PbzSmith']"
18,Saferoom/Miwako Chinone,"['PbzSmith', 'suicidxbladxs']"
18,Sexy Bitch (feat. Akon)/David Guetta,"['PbzSmith', 'suicidxbladxs']"
18,She/Green Day,"['Jackson_Joe', 'Marcelosgc1', 'suicidxbladxs']"
18,Slow-motion Replay/MASS OF THE FERMENTING DREGS,"['Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
18,Sofia/Clairo,"['haimond', 'Jackson_Joe', 'Marcelosgc1']"
18,Southside/BROCKHAMPTON,"['Jackson_Joe', 'suicidxbladxs']"
18,Stigmata/Loathe,"['Jackson_Joe', 'suicidxbladxs']"
18,Surfista Calhorda/Os Replicantes,"['Jackson_Joe', 'suicidxbladxs']"
18,Sweden/C418,"['Jackson_Joe', 'suicidxbladxs']"
18,Sweet Leaf (2009 - Remaster)/Black Sabbath,"['haimond', 'Jackson_Joe']"
18,Só os Loucos Sabem/Charlie Brown Jr.,"['Marcelosgc1', 'OsvaldoMusicas']"
18,The Next Episode/Dr. Dre,"['Marcelosgc1', 'OsvaldoMusicas']"
18,The Perfect Girl/Mareux,"['Marcelosgc1', 'OsvaldoMusicas']"
18,The Race/Tay-K,"['Marcelosgc1', 'OsvaldoMusicas']"
18,The Smile of Grace/Corpus Delicti,"['Marcelosgc1', 'OsvaldoMusicas']"
18,The Unforgiven II/Metallica,"['Marcelosgc1', 'OsvaldoMusicas']"
18,Theme of Laura/Akira Yamaoka,"['haimond', 'Jackson_Joe', 'Marcelosgc1']"
18,This Love/Pantera,"['haimond', 'Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
18,Timeless (with Playboi Carti)/The Weeknd,"['haimond', 'Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
18,Titãs/BK,"['Marcelosgc1', 'PbzSmith', 'suicidxbladxs']"
18,Tokyo Daylight/Lyn,"['Jackson_Joe', 'Marcelosgc1', 'PbzSmith', 'suicidxbladxs']"
18,Voy a Mil (Remasterizado 2021)/Serú Girán,"['OsvaldoMusicas', 'PbzSmith']"
18,What Once Was/Her's,"['Marcelosgc1', 'OsvaldoMusicas']"
18,White Noise/Blanket,"['Jackson_Joe', 'OsvaldoMusicas']"
18,World Coming Down/Type O Negative,"['Jackson_Joe', 'OsvaldoMusicas']"
18,Yessir!/MF DOOM,"['Jackson_Joe', 'OsvaldoMusicas', 'PbzSmith', 'suicidxbladxs']"
18,Yondaime/7 Minutoz,"['Marcelosgc1', 'PbzSmith']"
18,You've Got Everything Now - 2011 Remaster/The Smiths,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
18,hopi/Hitsujibungaku,"['Marcelosgc1', 'PbzSmith']"
18,light/wave to earth,"['haimond', 'Marcelosgc1', 'OsvaldoMusicas', 'suicidxbladxs']"
18,skabetty/MASS OF THE FERMENTING DREGS,"['Jackson_Joe', 'OsvaldoMusicas']"
18,wave/wave to earth,['suicidxbladxs']
18,Ты у меня одна/Yuri Vizbor,"['Jackson_Joe', 'suicidxbladxs']"
18,声を聞きたいのですが、聞こえないのです/ミドリ,"['haimond', 'Jackson_Joe']"
18,夕恋/indigo la End,"['OsvaldoMusicas', 'PbzSmith']"
18,転校生/NUMBER GIRL,"['OsvaldoMusicas', 'suicidxbladxs']"
17,2 Arabesques: Arabesque No. 1/Claude Debussy,"['Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
17,3D (feat. Jack Harlow)/Jung Kook,"['Jackson_Joe', 'OsvaldoMusicas']"
17,6 Pieces Op. 94: No. 4 Berger et Bergerette (Shepherd and Shepherdess)/Jean Sibelius,"['Jackson_Joe', 'Marcelosgc1', 'suicidxbladxs']"
17,6 Pieces Op. 94: No. 5 Melodie/Jean Sibelius,"['Jackson_Joe', 'PbzSmith']"
17,ABAIXO DO RADAR/Febem,"['OsvaldoMusicas', 'PbzSmith']"
17,ASAHINAGU/MASS OF THE FERMENTING DREGS,['Jackson_Joe']
17,After Hours/The Weeknd,['Jackson_Joe']
17,Alive/Pearl Jam,['Jackson_Joe']
17,All the Mountains are High/Zé da Timba,['Jackson_Joe']
17,Alma de Guerreiro (Ao Vivo)/Seu Jorge,['Jackson_Joe']
17,Alter Ego/GOT the beat,['Jackson_Joe']
17,Amor/Këkht Aräkh,['Jackson_Joe']
17,Avid/SawanoHiroyuki[nZk],['Jackson_Joe']
17,Backside Of The TV/平田志穂子,['Jackson_Joe']
17,Bitter Sweet Symphony/The Verve,['Jackson_Joe']
17,Blue Suede Shoes/Elvis Presley,['Jackson_Joe']
17,Bokuno Sweetie/Brandy Senki,['Jackson_Joe']
17,Brasilian Skies/Masayoshi Takanaka,['Jackson_Joe']
17,Buena/Morphine,['Jackson_Joe']
17,Bulls in the Bronx/Pierce the Veil,['Jackson_Joe']
17,Can't Lose You/Type O Negative,['Jackson_Joe']
17,Candy Shop/50 Cent,['Jackson_Joe']
17,Can’t Punk Me (feat. EARTHGANG)/JID,['Jackson_Joe']
17,Carrion Prophecy/Incantation,['Jackson_Joe']
17,Choking on Bile/Devourment,['Jackson_Joe']
17,Close to Me - 2006 Remaster/The Cure,['Jackson_Joe']
17,Coco Mango (FloFilz Remix)/MF DOOM,['Jackson_Joe']
17,College/Andreas Rönnberg,['Jackson_Joe']
17,Come Alive/Foo Fighters,['Jackson_Joe']
17,Counterfeit/Limp Bizkit,['Jackson_Joe']
17,DICE/NMIXX,"['PbzSmith', 'suicidxbladxs']"
17,Dark Sanity/Mortician,"['haimond', 'suicidxbladxs']"
17,Days Like This/Van Morrison,"['haimond', 'suicidxbladxs']"
17,Dead/Autopsy,"['haimond', 'Jackson_Joe', 'suicidxbladxs']"
17,Deus Lhe Pague/Chico Buarque,"['OsvaldoMusicas', 'suicidxbladxs']"
17,Die Young/Kesha,"['haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
17,Eric's Trip (Album Version)/Sonic Youth,"['haimond', 'Marcelosgc1', 'OsvaldoMusicas']"
17,Escape/Kilgore Doubtfire,"['OsvaldoMusicas', 'suicidxbladxs']"
17,Eu Tenho Medo/Zé Vaqueiro,"['haimond', 'OsvaldoMusicas', 'suicidxbladxs']"
17,Eu e Minha Ex/Rogério Skylab,['suicidxbladxs']
17,Fly Away/Lenny Kravitz,['suicidxbladxs']
17,Gangsta's Paradise/Coolio,['suicidxbladxs']
17,Gas Drawls/MF DOOM,['suicidxbladxs']
17,Glad You Came/The Wanted,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas']"
17,God of Emptiness/Morbid Angel,"['PbzSmith', 'suicidxbladxs']"
17,Godkill/Deicide,"['haimond', 'suicidxbladxs']"
17,Good Feeling/Flo Rida,"['Marcelosgc1', 'suicidxbladxs']"
17,Good Good Things/Descendents,"['PbzSmith', 'suicidxbladxs']"
17,Groovy/Lyn,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
17,Gyro Zeppeli/Friedrich Habetler,['PbzSmith']
17,Head Over Heels - Dave Bascombe 7 N.Mix/Tears for Fears,['PbzSmith']
17,How You Like That/BLACKPINK,['PbzSmith']
17,Hurting/Friendly Fires,['PbzSmith']
17,I Wish You Roses/Kali Uchis,['PbzSmith']
17,In Sônia (Sônia in My Mind)/Joca,['PbzSmith']
17,Insista em Mim/Ana Frango Elétrico,['PbzSmith']
17,Interlude/My Chemical Romance,['PbzSmith']
17,It Might Be Time/Tame Impala,['PbzSmith']
17,It's okay to envy/たかやん,['PbzSmith']
17,Jack Nicolson/bloodthirsty butchers,['PbzSmith']
17,Jovem Alcoólatra Suicida/CPM 22,['PbzSmith']
17,Just What I Needed/The Cars,['PbzSmith']
17,Kill This Love/BLACKPINK,['PbzSmith']
17,King Queen and Slaves/アトラスサウンドチーム,['PbzSmith']
17,King/Eluveitie,['PbzSmith']
17,Kirari/Fujii Kaze,['PbzSmith']
17,Kiss Me More (feat. SZA)/Doja Cat,['PbzSmith']
17,LALISA/Lisa,['PbzSmith']
17,Last One On Earth/Asphyx,['PbzSmith']
17,Left Hand Path/Entombed,['PbzSmith']
17,Lilás/Djavan,['PbzSmith']
17,Linha do Equador/Djavan,['PbzSmith']
17,Locutor (Ao Vivo)/Léo Magalhães,['PbzSmith']
17,Lost/Danny Brown,['PbzSmith']
17,Love Will Tear Us Apart - 2020 Remaster/Joy Division,['PbzSmith']
17,Lubricated in Vomit/Gorgasm,['PbzSmith']
17,MY EYES/Travis Scott,['PbzSmith']
17,Ma Meilleure Ennemie (from the series Arcane League of Legends)/Stromae,['PbzSmith']
17,Madara (Naruto)/Tauz,['PbzSmith']
17,Magdalene/Akira Yamaoka,['PbzSmith']
17,Magnificent Oblivion/Fleeting Joys,['PbzSmith']
17,Marian - Version/The Sisters of Mercy,['PbzSmith']
17,Mazurka/Claude Debussy,['PbzSmith']
17,Meu Pedaço de Pecado/João Gomes,['PbzSmith']
17,Mind Maze/Andreas Rönnberg,['PbzSmith']
17,Mistério do Planeta/Novos Baianos,['PbzSmith']
17,Mother/Pink Floyd,['PbzSmith']
17,My Nonfiction/白銀御行(CV:古川慎),['PbzSmith']
17,Next Level/aespa,['PbzSmith']
17,Nine While Nine/The Sisters of Mercy,['PbzSmith']
17,No Mortal Left Alive/Autopsy,['PbzSmith']
17,Nós vamos invadir sua praia - Avenida/Ultraje A Rigor,['PbzSmith']
17,OHMAMI/Chase Atlantic,['PbzSmith']
17,Obliteration/Mortician,"['Marcelosgc1', 'suicidxbladxs']"
17,PIXIE DU/NUMBER GIRL,"['Jackson_Joe', 'OsvaldoMusicas']"
17,Payphone/Maroon 5,"['Jackson_Joe', 'PbzSmith', 'suicidxbladxs']"
17,Personal Forest/Psychonaut 4,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
17,Phantom/アトラスサウンドチーム,"['haimond', 'OsvaldoMusicas', 'suicidxbladxs']"
17,Phobophile/Cryptopsy,"['Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
17,Piloto/YUNG BUDA,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
17,Popular (with Playboi Carti & Madonna) - Music from the HBO Original Series/The Weeknd Playboi Carti Madonna,"['Jackson_Joe', 'suicidxbladxs']"
17,Private Landing (feat. Justin Bieber & Future)/Don Toliver,"['Jackson_Joe', 'suicidxbladxs']"
17,Psycho/Red Velvet,"['haimond', 'Jackson_Joe', 'suicidxbladxs']"
17,Pula/Tihuana,"['OsvaldoMusicas', 'suicidxbladxs']"
17,Quem é Louco Entre Nós?/mc menor vt,"['Jackson_Joe', 'OsvaldoMusicas']"
17,Quero Ser Feliz Também - ao vivo/Natiruts,"['Jackson_Joe', 'OsvaldoMusicas']"
17,Químico Amor/FBC,"['Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
17,Rap Do Messi/Kanhanga,"['Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
17,Repetição/CPM 22,"['Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas']"
17,Rinnegan/7 Minutoz,"['haimond', 'OsvaldoMusicas', 'suicidxbladxs']"
17,Roar/Katy Perry,"['Marcelosgc1', 'suicidxbladxs']"
17,Rock 'n' roll (part 2)/Gary Glitter,['Marcelosgc1']
17,Rosalie Est Partie/Philippe Sarde,['Marcelosgc1']
17,SAFARI/Tyler the Creator,['Marcelosgc1']
17,STAINS/BROCKHAMPTON,['Marcelosgc1']
17,STARRY STAIRWAY - 2022 Remake Ver./PLASTIC GIRL IN CLOSET,['Marcelosgc1']
17,STUPID/BROCKHAMPTON,['Marcelosgc1']
17,Sack Dress/toddle,['Marcelosgc1']
17,Se.../Djavan,['Marcelosgc1']
17,Seraphim Enslavement/Suffocation,['Marcelosgc1']
17,Seven (feat. Latto) (Explicit Ver.)/Jung Kook,['Marcelosgc1']
17,Shiroyama/Sabaton,"['Jackson_Joe', 'OsvaldoMusicas']"
17,So Much For Suicide/Psychonaut 4,"['haimond', 'OsvaldoMusicas', 'suicidxbladxs']"
17,Spirit of the Night/Tesla Boy,['suicidxbladxs']
17,Standing Next to You/Jung Kook,['suicidxbladxs']
17,Still D.R.E./Dr. Dre,['suicidxbladxs']
17,Stop Breathing/Playboi Carti,"['Jackson_Joe', 'suicidxbladxs']"
17,Stranded/Gojira,"['Jackson_Joe', 'suicidxbladxs']"
17,Suicide Machine/Death,"['OsvaldoMusicas', 'PbzSmith', 'suicidxbladxs']"
17,Suit & Tie (feat. Jay-Z)/Justin Timberlake,"['Marcelosgc1', 'suicidxbladxs']"
17,Suite bergamasque: III. Clair de lune/Claude Debussy,"['OsvaldoMusicas', 'suicidxbladxs']"
17,Take on Me/a-ha,"['haimond', 'OsvaldoMusicas', 'PbzSmith', 'suicidxbladxs']"
17,Taking a Walk/Trippie Redd,"['Marcelosgc1', 'suicidxbladxs']"
17,Tareco & Mariola/Flávio José,"['OsvaldoMusicas', 'suicidxbladxs']"
17,The Family/BROCKHAMPTON,"['haimond', 'Jackson_Joe', 'Marcelosgc1', 'OsvaldoMusicas']"
17,The Sprawl (Album Version)/Sonic Youth,"['haimond', 'suicidxbladxs']"
17,The Weekend - Radio Edit/Michael Gray,"['haimond', 'suicidxbladxs']"
17,Threatening Skies/Obituary,"['Jackson_Joe', 'Marcelosgc1']"
17,Thriller/Michael Jackson,"['Jackson_Joe', 'PbzSmith']"
17,Thrones of Blood/Suffocation,"['Jackson_Joe', 'Marcelosgc1', 'suicidxbladxs']"
17,Throw Them in the Van/Dying Fetus,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas', 'suicidxbladxs']"
17,Tick Tock/Joji,"['haimond', 'Jackson_Joe', 'OsvaldoMusicas']"
17,Time Moves Slow/BADBADNOTGOOD,"['Jackson_Joe', 'Marcelosgc1']"
17,Too Late/Chase Atlantic,['suicidxbladxs']
17,Turn/Hideyuki Hashimoto,['suicidxbladxs']
17,Vamp Anthem/Playboi Carti,['suicidxbladxs']
17,Vegas (From the Original Motion Picture Soundtrack ELVIS)/Doja Cat,"['Jackson_Joe', 'suicidxbladxs']"
17,Vida ou Morte/CPM 22,"['Jackson_Joe', 'suicidxbladxs']"
17,Vinum Sabbathi/Electric Wizard,"['haimond', 'suicidxbladxs']"
17,Waka Waka (This Time For Africa) - K-Mix/Shakira,"['haimond', 'suicidxbladxs']"
17,Waltz in A Minor Op. Posth. B. 150/Frédéric Chopin,"['haimond', 'suicidxbladxs']"
17,War Eternal/Arch Enemy,"['haimond', 'suicidxbladxs']"
17,We Hate Everyone/Type O Negative,['OsvaldoMusicas']
17,Welcome To Los Santos/Oh No,['OsvaldoMusicas']
17,What's Going On?/アトラスサウンドチーム,['OsvaldoMusicas']
17,Where Do I End/Fleeting Joys,['OsvaldoMusicas']
17,Young Girl A/Siinamota,['OsvaldoMusicas']
17,ZIPPER/BROCKHAMPTON,['OsvaldoMusicas']
17,happy end/bloodthirsty butchers,['OsvaldoMusicas']
17,pink/wave to earth,['OsvaldoMusicas']
17,savior/Novulent,['OsvaldoMusicas']
17,suffer with me/líue,['OsvaldoMusicas']
17,Татьяна/Pyotr Leshchenko,['OsvaldoMusicas']
17,エンドロール/MASS OF THE FERMENTING DREGS,['OsvaldoMusicas']
17,方位/bloodthirsty butchers,['OsvaldoMusicas']
17,空洞です/ゆらゆら帝国,['OsvaldoMusicas']
16,11 Bagatelles op. 119: 4. Andante cantabile/Ludwig van Beethoven,['OsvaldoMusicas']
16,20180512/Mac DeMarco,['OsvaldoMusicas']
16,50//50/Vantage,['OsvaldoMusicas']
16,505/Arctic Monkeys,"['Marcelosgc1', 'OsvaldoMusicas', 'suicidxbladxs']"
16,Ace of Spades/Motörhead,"['Marcelosgc1', 'OsvaldoMusicas']"
16,Alien/Lebanon Hanover,"['Marcelosgc1', 'OsvaldoMusicas']"
16,All Night Long/Lancey Foux,"['Marcelosgc1', 'OsvaldoMusicas']"
16,Alright - elp version/アトラスサウンドチーム,"['haimond', 'PbzSmith']"
16,Always Forever/Cults,"['Marcelosgc1', 'suicidxbladxs']"
16,Amor de Chocolate/Naldo Benny,"['Jackson_Joe', 'Marcelosgc1', 'PbzSmith', 'suicidxbladxs']"
16,Aonde Tava a Paranga/PCN Boladão,"['Jackson_Joe', 'OsvaldoMusicas']"
16,Até Você Voltar/Henrique & Juliano,"['Marcelosgc1', 'OsvaldoMusicas']"
